0,51.5092543897043,-0.161045151548226,0.00212461724726679,-0.0681717723965641,0
0.5,51.5092540752284,-0.161045138454122,-0.12044703041727,0.0508111221881902,-0.0250249042144039
1,51.5092540316476,-0.161045136876205,0.0678271773343515,-0.0351953161239606,-0.0201542579598559
1.5,51.5092542837032,-0.161045145632664,0.0478684639528447,0.0225697469958656,-0.0231956117038708
2,51.5092556687129,-0.161045204785426,0.490412924365645,-0.0297619138584261,-0.0300940654469642
2.5,51.5092578815765,-0.161045305525826,0.493792048742299,-0.00294656940525408,-0.0267069191940008
3,51.5092609657022,-0.161045457182663,0.821007265059214,-0.033736202626137,-0.0346434654610224
3.5,51.5092651387947,-0.161045679601536,1.00389053229088,-0.0288869287729755,-0.0318497192126441
4,51.5092698780034,-0.161045944038672,1.09002242777181,-0.0421998808794459,-0.0377591729482544
4.5,51.5092753576706,-0.161046257401917,1.30983038289082,-0.0444298772272175,-0.033580826694495
5,51.5092805332456,-0.161046511291131,1.04093297865449,-0.0288299521744024,-0.0276222804395938
5.5,51.5092855350791,-0.1610467275014,1.16343830971656,-0.0308557321360662,-0.0263120341864009
6,51.5092909725171,-0.161046971382718,1.24246485112581,-0.0359694642309797,-0.029650087926122
6.5,51.509296627689,-0.161047233328943,1.26951057263395,-0.0366540869153665,-0.028142041680982
7,51.5093021961442,-0.161047465426123,1.21777541818278,-0.02912894250045,-0.0238647954230946
7.5,51.5093073728969,-0.161047648565954,1.1058169439985,-0.0228401009563208,-0.0202798491700527
8,51.5093128116743,-0.161047794627334,1.28330649432988,-0.0184898760648813,-0.0132334029063995
8.5,51.5093182073287,-0.161047887571233,1.14275124177346,-0.00899659217254954,-0.00826385664294414
9,51.5093236903733,-0.161047943999997,1.27419784181968,-0.00702245316031891,-0.00458001038154885
9.5,51.5093289119428,-0.1610479478775,1.08327456198081,0.00400042859612806,0.00365323587486847
10,51.5093343949847,-0.16104789307458,1.31583054235526,0.0101359824884255,0.00882058213605649
10.5,51.5093396599926,-0.161047819798511,1.07056349399351,0.0102016975018276,0.00854842839700207
11,51.509344837872,-0.161047759021128,1.20929154642541,0.00720536891012143,0.00610047465812919
11.5,51.5093498850532,-0.161047719178364,1.06274143645181,0.00436116157388514,0.00375142091789422
12,51.5093552374131,-0.161047690288969,1.28076936158462,0.0037665535226591,0.00298476717775294
12.5,51.5093604153573,-0.161047648185897,1.06217195864611,0.00730187803926575,0.00716311343775051
13,51.5093657676565,-0.161047599788827,1.28114505777546,0.00631285286206838,0.00412175969656652
13.5,51.5093709892419,-0.161047573058033,1.07841753204183,0.00189082786471255,0.00226720595560847
14,51.5093762980277,-0.161047554506695,1.25331294559349,0.00305547773300629,0.00209395221518636
14.5,51.5093814324373,-0.16104753188705,1.06492318210232,0.0032005493052291,0.00340419847546585
15,51.5093866539895,-0.161047492540298,1.22976027213815,0.00704744385511306,0.00600014473413666
15.5,51.5093915704133,-0.16104747322144,0.998950511929545,-0.000372981152732509,-0.00109610900931947
16,51.5093967048094,-0.161047498414465,1.242971785028,-0.00568574314807857,-0.00502756274902245
16.5,51.5094020135743,-0.161047519205863,1.13811705062393,-0.000927802101861371,0.000139783511048516
17,51.5094073223112,-0.161047547569691,1.21150478690206,-0.00604583702109757,-0.00680776274897246
