22.5,51.50927391,-0.161044846,40.10925995,2.15888175,0.043887925,-1.291322996
23,51.5092743,-0.161045357,40.06284505,2.202390491,0.008424526,-1.245240893
23.5,51.50927431,-0.161045194,40.0883554,2.202921914,0.019787152,-1.271097255
24,51.50927463,-0.161045262,40.15757958,2.239058676,0.015156426,-1.340674925
24.5,51.50927436,-0.16104456,40.21329871,2.208212047,0.063943719,-1.396751227
25,51.50927483,-0.161044819,40.20117258,2.260314658,0.04602765,-1.384990145
25.5,51.50927496,-0.161045058,40.25600266,2.274660202,0.0294727,-1.440191194
26,51.50927531,-0.161045047,40.28693301,2.313092506,0.0303096,-1.471497944
26.5,51.50927552,-0.161045542,40.29825393,2.336544631,-0.004009685,-1.483212227
27,51.50927586,-0.161044849,40.32108315,2.373856652,0.044180156,-1.506425062
27.5,51.50927585,-0.161045276,40.30961044,2.372624839,0.014644424,-1.495350125
28,51.50927565,-0.161045044,40.32893891,2.350721269,0.030840945,-1.515085455
28.5,51.50927611,-0.161045741,40.35063909,2.400887255,-0.017469948,-1.537206038
29,51.5092764,-0.161045354,40.41686831,2.433660705,0.009427309,-1.603847299
29.5,51.50927648,-0.161045438,40.43021837,2.441674275,0.003719067,-1.617621564
30,51.50927672,-0.16104557,40.47092338,2.468218061,-0.005402719,-1.658759256
30.5,51.50927685,-0.161045301,40.5030149,2.482386041,0.013432039,-1.691290185
31,51.50927712,-0.161044985,40.55575453,2.512287974,0.03539735,-1.744482128
31.5,51.5092773,-0.161045132,40.57385882,2.532343397,0.025317812,-1.76303691
32,51.50927753,-0.161045104,40.5812394,2.557412367,0.027392074,-1.77087153
32.5,51.50927749,-0.161044919,40.57572188,2.552770797,0.040301985,-1.76581773
33,51.5092777,-0.161045195,40.61384073,2.575525412,0.021260304,-1.804415255
33.5,51.5092757,-0.161045182,40.5949128,2.353175451,0.022249895,-1.785964249
34,51.5092737,-0.161045048,40.60164972,2.129720823,0.031663616,-1.79317097
34.5,51.50927172,-0.161045231,40.68573659,1.909296386,0.019101555,-1.877752109
35,51.50926943,-0.161044842,40.71583797,1.654771558,0.046255934,-1.908348484
35.5,51.50926955,-0.161043886,40.72541192,1.667502432,0.112734379,-1.918424969
36,51.50926997,-0.161042963,40.80482727,1.713257582,0.176913947,-1.998350863
36.5,51.50926943,-0.161042328,40.77475232,1.653520404,0.221169393,-1.96879338
37,51.509269,-0.161041774,40.81924781,1.605301729,0.259700163,-2.013812469
37.5,51.50926878,-0.161041603,40.83277256,1.580678837,0.271713612,-2.027871097
38,51.50926853,-0.161041617,40.87753151,1.552681711,0.270875408,-2.073166858
38.5,51.50926811,-0.161041381,40.86021104,1.504945319,0.287436391,-2.056387426
39,51.5092676,-0.161041527,40.87408424,1.447670254,0.277423982,-2.070817475
39.5,51.50926757,-0.161042484,40.87485303,1.444209181,0.211117319,-2.072137592
40,51.50926707,-0.161043006,40.90264913,1.387996924,0.175013997,-2.100489043
40.5,51.50926737,-0.161043846,40.9457678,1.421593008,0.116867892,-2.14418576
41,51.5092672,-0.161044826,40.98462645,1.402645002,0.04894287,-2.183609431
41.5,51.509265,-0.16104435,40.99239985,1.1565315,0.082161002,-2.191969517
42,51.50926305,-0.161045189,41.0734601,0.939542026,0.024109981,-2.273621627
42.5,51.50926086,-0.161044572,41.08339701,0.696070518,0.067046828,-2.284144758
43,51.50925898,-0.161044887,41.11472462,0.486670067,0.045367022,-2.316065263
43.5,51.50925921,-0.161044628,41.11198948,0.511081291,0.063506834,-2.313937902
44,51.50925928,-0.16104455,41.22472598,0.518374729,0.069124672,-2.427286606
44.5,51.50925983,-0.161044927,41.18989157,0.57943151,0.043097575,-2.393084151
45,51.50925984,-0.161045235,41.20525325,0.579876702,0.021881367,-2.409066291
45.5,51.50926007,-0.161044827,41.24964416,0.6049153,0.050382897,-2.454107989
46,51.50926002,-0.16104451,41.22270181,0.599724101,0.072590449,-2.427800557
46.5,51.50926024,-0.161045217,41.25027033,0.624088374,0.023650131,-2.456023438
47,51.50926037,-0.161044779,41.27292744,0.637877257,0.054294881,-2.479327496
47.5,51.50926104,-0.161045537,41.29417479,0.711277057,0.001803627,-2.501240292
48,51.50926068,-0.161045331,41.31661254,0.671795214,0.016299962,-2.52434512
48.5,51.50926115,-0.161045358,41.43781227,0.723229329,0.014600776,-2.646224282
49,51.5092612,-0.161045354,41.41474579,0.72870091,0.015115674,-2.623836969
49.5,51.5092612,-0.161044867,41.44182919,0.727814771,0.049111161,-2.651615581
50,51.50926172,-0.161045395,41.46982914,0.785130702,0.012629857,-2.680312066
50.5,51.50926165,-0.161044358,41.54721385,0.777244903,0.08484505,-2.758403846
51,51.50926173,-0.161045001,41.51736057,0.785831016,0.040410322,-2.729261836
51.5,51.50926219,-0.161044737,41.55974411,0.836403839,0.058936226,-2.772359013
52,51.50926202,-0.161044928,41.60006255,0.817071762,0.045902799,-2.813393491
52.5,51.50926252,-0.161044862,41.58555785,0.872115267,0.050678665,-2.79963605
53,51.50926281,-0.161044716,41.62799918,0.903685025,0.061035459,-2.842816284
53.5,51.50926298,-0.16104492,41.64935482,0.921880382,0.047125833,-2.864914917
54,51.50926319,-0.161045181,41.70117529,0.945442835,0.029221227,-2.917481729
54.5,51.50926307,-0.161044922,41.6261989,0.9315282,0.047439572,-2.843245861
55,51.50926335,-0.161045184,41.65933587,0.962466811,0.029448431,-2.87716478
55.5,51.50926352,-0.161045178,41.66875855,0.980953199,0.030098675,-2.88735808
56,51.5092636,-0.161045037,41.72142537,0.989407233,0.040080375,-2.940795952
56.5,51.5092641,-0.161044684,41.74441369,1.044112172,0.064851698,-2.964580714
57,51.50926404,-0.161045247,41.75731251,1.036952552,0.025960854,-2.978261239
57.5,51.50926447,-0.161044852,41.76940723,1.083648497,0.053676036,-2.991164063
58,51.50926463,-0.161045044,41.81524742,1.10135132,0.040563565,-3.037807892
58.5,51.50926472,-0.161044601,41.84276407,1.111129561,0.071576462,-3.066122276
59,51.50926481,-0.161044131,41.90693064,1.120158357,0.104455666,-3.131130116
59.5,51.50926505,-0.161044794,41.86657461,1.14680267,0.058668844,-3.091590228
60,51.50926508,-0.161045026,41.90722138,1.149928662,0.042809998,-3.133059246
60.5,51.50926548,-0.161044902,41.91663315,1.193422272,0.051623539,-3.143326238
61,51.50926555,-0.16104491,41.97601592,1.200572745,0.051327009,-3.203541178
61.5,51.50926584,-0.16104534,42.01735216,1.231871433,0.02177054,-3.24574299
62,51.50926617,-0.161045664,42.0262668,1.268186822,-0.000459451,-3.255508827
62.5,51.50926636,-0.161045783,42.03481869,1.288792525,-0.008446523,-3.264917686
63,51.50926637,-0.161045618,42.10565566,1.289444433,0.003293014,-3.336623183
63.5,51.50926651,-0.161045338,42.11315135,1.304203414,0.022952228,-3.34501768
64,51.50926684,-0.161045834,42.12924447,1.341301339,-0.011155582,-3.361988319
64.5,51.50926671,-0.16104532,42.18500835,1.325384286,0.024761519,-3.418650004
65,51.50926724,-0.161045889,42.21731146,1.384772586,-0.014477908,-3.451838512
65.5,51.5092675,-0.161045576,42.24135849,1.412146519,0.007533766,-3.476804843
66,51.50926739,-0.161045291,42.2577333,1.399746413,0.027586298,-3.494094949
66.5,51.50926785,-0.161044689,42.2534345,1.450732993,0.069662694,-3.490719429
67,51.50926783,-0.161044629,42.30998355,1.447846418,0.074129932,-3.548192717
67.5,51.50926792,-0.161045227,42.3391658,1.457170215,0.032946767,-3.578305518
68,51.50926857,-0.161045378,42.36409977,1.528556759,0.022748399,-3.604200122
68.5,51.50926867,-0.16104548,42.32662554,1.539266521,0.015914921,-3.567671148
69,51.50926893,-0.161045382,42.39470757,1.567970002,0.023029013,-3.636684188
69.5,51.50926907,-0.161045497,42.42624087,1.582859326,0.01535665,-3.669183123
70,51.50926903,-0.161045573,42.4073766,1.577155217,0.010368693,-3.651311455
70.5,51.50926924,-0.161045499,42.46784184,1.600276746,0.015796335,-3.712745161
71,51.50926933,-0.161045409,42.45227159,1.609947681,0.022379586,-3.698155523
71.5,51.5092696,-0.161045471,42.45953789,1.639524734,0.018404238,-3.706411711
72,51.50926974,-0.161045446,42.51984943,1.654140736,0.02044197,-3.767710733
72.5,51.50927247,-0.161045912,42.56148936,1.956599937,-0.011597949,-3.810359971
73,51.50927469,-0.161045426,42.62179986,2.202866033,0.022484042,-3.871694255
73.5,51.5092772,-0.161045538,42.62547792,2.482406691,0.014948039,-3.876415761
74,51.50927947,-0.161045626,42.57534608,2.733740403,0.009210352,-3.827302278
74.5,51.50928012,-0.161044554,42.67924668,2.805172835,0.083952419,-3.932251705
75,51.50928026,-0.161044076,42.6780015,2.820186393,0.117480582,-3.932049182
75.5,51.509281,-0.161043562,42.73639415,2.901713466,0.153442687,-3.991488072
76,51.50928133,-0.161042176,42.74071383,2.937815587,0.250065093,-3.996871917
76.5,51.50928193,-0.161042082,42.79243358,3.056575396,0.236243494,-3.966617413
77,51.50928267,-0.161041811,42.80992485,3.138751173,0.255061319,-3.984108719
77.5,51.50928327,-0.161042263,42.8441186,3.205334923,0.223686687,-4.018302502
78,51.50928406,-0.161042296,42.85438635,3.293273981,0.221364775,-4.0285703
78.5,51.50928451,-0.161042998,42.91423315,3.343454937,0.172634521,-4.088417119
79,51.50928517,-0.161043424,42.95936766,3.416753062,0.143110902,-4.133551669
79.5,51.5092854,-0.161044748,42.96106597,3.44270837,0.051191087,-4.135249997
80,51.50928568,-0.161045724,42.99977139,3.473297767,-0.016623801,-4.173955429
80.5,51.50928827,-0.161045744,43.05753975,3.76153489,-0.018006462,-4.231723958
81,51.50929071,-0.161045951,43.05319315,4.0326634,-0.032331562,-4.227377524
81.5,51.50929321,-0.16104575,43.10455186,4.311225955,-0.01837334,-4.278736411
82,51.50929554,-0.161046475,43.09740487,4.570142071,-0.068752249,-4.271589596
82.5,51.50929571,-0.161046249,43.14406955,4.58950148,-0.053052842,-4.318254302
83,51.50929605,-0.16104622,43.09614159,4.627410626,-0.051042791,-4.270326371
83.5,51.50929633,-0.161046233,43.16464176,4.657791313,-0.051944249,-4.338826557
84,51.50929638,-0.161045971,43.18264061,4.663971262,-0.033740724,-4.356825417
84.5,51.50929639,-0.161045896,43.18729175,4.66546138,-0.028505378,-4.361476551
85,51.50929689,-0.16104668,43.22760666,4.72105353,-0.082938904,-4.401791508
85.5,51.50929696,-0.161046436,43.23401719,4.728808191,-0.066021516,-4.40820204
86,51.50929718,-0.161045969,43.34874686,4.752882756,-0.033583037,-4.522931735
86.5,51.50929721,-0.161045711,43.37745259,4.755822192,-0.015668165,-4.551637457
87,51.50929746,-0.161045662,43.3732124,4.783760557,-0.012305978,-4.547397287
87.5,51.5092975,-0.161045863,43.44864377,4.788347927,-0.026233477,-4.62282867
88,51.50929755,-0.161046229,43.44687072,4.79438703,-0.051664653,-4.621055622
88.5,51.50929799,-0.161047018,43.44781768,4.842783219,-0.1064353,-4.622002614
89,51.50929835,-0.161046713,43.44952103,4.882476171,-0.085233677,-4.623705988
89.5,51.50929834,-0.161046705,43.46846255,4.882328009,-0.084696863,-4.642647516
90,51.50929871,-0.161046347,43.41270175,4.923208568,-0.059818779,-4.586886756
90.5,51.5092988,-0.161046623,43.42246383,4.933218193,-0.079006995,-4.596648841
91,51.50929885,-0.16104588,43.48602906,4.938376107,-0.02744749,-4.660214067
91.5,51.50929902,-0.161046535,43.50929071,4.957957749,-0.072909266,-4.683475735
92,51.50929943,-0.161046263,43.58591204,5.002890612,-0.054010265,-4.760097104
92.5,51.50929935,-0.161046831,43.56661837,4.993710763,-0.093455604,-4.740803422
93,51.50929962,-0.161046341,43.62983804,5.023860018,-0.059448058,-4.804023127
93.5,51.50929979,-0.161046875,43.66514362,5.043057543,-0.09653453,-4.839328711
94,51.50930001,-0.161046589,43.71926194,5.067933446,-0.076682192,-4.893447055
94.5,51.50930018,-0.161046359,43.74767201,5.086208148,-0.06068386,-4.921857142
95,51.50930065,-0.161046114,43.74840032,5.13936164,-0.043675922,-4.922585492
95.5,51.50930055,-0.161046362,43.75037046,5.127363493,-0.06086534,-4.924555612
96,51.50930078,-0.161045767,43.77732791,5.153561249,-0.019562129,-4.95151309
96.5,51.5093011,-0.16104674,43.80618882,5.188911439,-0.087145116,-4.980374036
97,51.50930098,-0.161046718,43.85505464,5.175530536,-0.085581656,-5.029239842
97.5,51.50930131,-0.161046265,43.85097136,5.212727441,-0.054181524,-5.025156596
98,51.50930143,-0.161046202,43.8592373,5.225323916,-0.049812592,-5.033422543
98.5,51.50930212,-0.161046531,43.89946423,5.302621252,-0.072598658,-5.073649538
99,51.50930198,-0.161046318,43.95364817,5.286983077,-0.057804656,-5.127833461
99.5,51.50930191,-0.161046327,43.94810084,5.279311596,-0.058490712,-5.122286124
100,51.50930214,-0.161045949,44.02982303,5.304414972,-0.032243081,-5.204008337
100.5,51.50930235,-0.16104595,44.02942176,5.327797216,-0.03231656,-5.203607082
101,51.50930274,-0.161047003,44.06941865,5.371583709,-0.105402736,-5.243604021
101.5,51.50930278,-0.161046482,44.06383643,5.375479622,-0.069196694,-5.2380218
102,51.50930302,-0.161047255,44.05145834,5.402410143,-0.122888662,-5.225643732
102.5,51.50930298,-0.161046694,44.09555162,5.398369335,-0.083968978,-5.269737008
103,51.50930337,-0.161046752,44.15016719,5.441489894,-0.087982991,-5.324352617
103.5,51.50930378,-0.161047155,44.14721837,5.487676333,-0.115930937,-5.321403832
104,51.50930369,-0.161046223,44.25749729,5.477408332,-0.051253665,-5.431682747
104.5,51.5093042,-0.161047349,44.20359076,5.533687353,-0.129437377,-5.377776266
105,51.50930431,-0.161047455,44.23189215,5.546543605,-0.136783366,-5.406077668
105.5,51.50930409,-0.161047453,44.22200634,5.5216164,-0.136611245,-5.396191837
106,51.5093046,-0.161047483,44.28502036,5.577975073,-0.138752647,-5.459205909
106.5,51.50930492,-0.161047556,44.30025046,5.614462156,-0.143783874,-5.474436035
107,51.50930504,-0.161047152,44.36722569,5.627015629,-0.11576438,-5.541411278
107.5,51.50930502,-0.16104724,44.32817853,5.625584434,-0.12181798,-5.502364119
108,51.50930516,-0.161047145,44.38674419,5.641074419,-0.115264557,-5.560929793
108.5,51.50930562,-0.161047047,44.43399623,5.692338727,-0.108451213,-5.608181878
109,51.50930582,-0.16104718,44.43731988,5.714483316,-0.117657606,-5.611505551
109.5,51.50930614,-0.161047489,44.43243042,5.749353195,-0.13912202,-5.606616122
110,51.50930621,-0.161047517,44.50252556,5.758021182,-0.141103991,-5.67671126
110.5,51.50930629,-0.161047421,44.54760032,5.766475032,-0.134409094,-5.721786032
111,51.50930668,-0.161048013,44.53254398,5.80992586,-0.175487391,-5.70672974
111.5,51.50930459,-0.161047666,44.57567443,5.576784139,-0.151428161,-5.749859982
112,51.50930245,-0.161047553,44.56775976,5.339685954,-0.143596151,-5.741945103
112.5,51.50930023,-0.161047367,44.61388235,5.091796235,-0.130640391,-5.788067493
113,51.50929813,-0.161047556,44.59369818,4.858889058,-0.143766998,-5.767883136
113.5,51.50929805,-0.161046479,44.62406642,4.849929447,-0.069034272,-5.798251367
114,51.50929828,-0.161045232,44.67598093,4.87569386,0.017549983,-5.850165899
114.5,51.50929762,-0.161044471,44.74888826,4.801740187,0.0703729,-5.92307318
115,51.50929787,-0.161044805,44.68322438,4.829203931,0.047199796,-5.857409312
115.5,51.50929734,-0.161043837,44.82122912,4.770156944,0.114440011,-5.995414013
116,51.50929691,-0.161043811,44.80010284,4.722732186,0.116215089,-5.974287702
116.5,51.50929668,-0.161044368,44.80367318,4.697585729,0.07751099,-5.977858021
117,51.50929634,-0.161044609,44.81952742,4.659794442,0.060784038,-5.99371223
117.5,51.50929613,-0.161044811,44.84867492,4.636457584,0.046769276,-6.022859714
118,51.50929592,-0.1610459,44.86695744,4.612938658,-0.028849682,-6.041142218
118.5,51.50929569,-0.161046742,44.87340089,4.587468051,-0.087279621,-6.047585648
119,51.509296,-0.161047494,44.93086533,4.621530251,-0.139509182,-6.105050111
119.5,51.50929389,-0.161047565,44.94600873,4.387146771,-0.144404273,-6.120193356
120,51.50929163,-0.161047413,44.98418295,4.134884306,-0.133867017,-6.158367409
120.5,51.50928972,-0.16104696,44.9942568,3.923080334,-0.102400137,-6.168441118
121,51.50928792,-0.161047494,44.99712993,3.722736819,-0.139464742,-6.171314128
121.5,51.50928786,-0.161047721,45.07538892,3.715680282,-0.155264487,-6.249573116
122,51.50928799,-0.161048006,45.05866156,3.730897057,-0.174999522,-6.232845761
122.5,51.50928815,-0.161047279,45.07106852,3.747908505,-0.124530588,-6.245252731
123,51.50928859,-0.161047683,45.12163783,3.797523125,-0.152637752,-6.295822073
123.5,51.50928862,-0.161047769,45.07377289,3.800757562,-0.158596397,-6.247957132
124,51.50928882,-0.161048505,45.13202022,3.822405099,-0.209676633,-6.306204484
124.5,51.50928913,-0.161048207,45.21527197,3.857514372,-0.188968401,-6.389456245
125,51.50928911,-0.161048305,45.24705207,3.854654435,-0.1958083,-6.421236347
125.5,51.50928936,-0.161048565,45.22942045,3.883314382,-0.213862754,-6.403604748
126,51.50928963,-0.161048881,45.2390197,3.913095536,-0.235755508,-6.413204012
126.5,51.50928975,-0.161048321,45.28038643,3.926094527,-0.196887948,-6.454570758
127,51.50928996,-0.161048106,45.31080995,3.94988321,-0.18200112,-6.48499429
127.5,51.50928999,-0.161047718,45.35360633,3.952329043,-0.155007062,-6.527790666
128,51.50929057,-0.161048277,45.32934808,4.016882167,-0.193833827,-6.503532468
128.5,51.50929087,-0.16104803,45.36143124,4.050861259,-0.17668783,-6.535615643
129,51.50929089,-0.161048482,45.37120954,4.053013248,-0.208052373,-6.545393938
129.5,51.50929099,-0.161047881,45.4077501,4.064632544,-0.166372008,-6.581934508
130,51.50929105,-0.161048329,45.4440589,4.071312386,-0.197485122,-6.618243317
130.5,51.50929152,-0.161048727,45.49141957,4.123605837,-0.225099803,-6.665604023
131,51.50929134,-0.161048712,45.52247418,4.102716397,-0.224044674,-6.69665861
131.5,51.50929148,-0.16104869,45.50668491,4.119037606,-0.222487145,-6.680869362
132,51.5092918,-0.161048858,45.51452178,4.154101345,-0.234157577,-6.688706262
132.5,51.50929213,-0.161048916,45.52670918,4.191045823,-0.238179822,-6.700893675
133,51.5092921,-0.161048739,45.60710777,4.187878559,-0.225886996,-6.781292273
133.5,51.50929252,-0.161048374,45.5696404,4.234201626,-0.200555143,-6.743824923
134,51.50929258,-0.161048295,45.59811448,4.241519279,-0.195127113,-6.772299005
134.5,51.50929285,-0.16104803,45.69357985,4.271197854,-0.176711261,-6.867764397
135,51.50929286,-0.161048062,45.69033259,4.271876593,-0.178900032,-6.864517139
135.5,51.5092934,-0.161048278,45.73470139,4.331804663,-0.193936632,-6.908885982
136,51.5092937,-0.161048587,45.73899427,4.365158332,-0.215356544,-6.913178883
136.5,51.50929369,-0.161049107,45.76362683,4.364524201,-0.251476653,-6.937811453
137,51.50929373,-0.161049069,45.74047964,4.369313861,-0.248861953,-6.914664257
137.5,51.50929387,-0.161048787,45.79506523,4.384557121,-0.229222207,-6.969249863
138,51.50929414,-0.161048769,45.82026591,4.414288029,-0.22797657,-6.994450555
138.5,51.50929441,-0.161048833,45.79431423,4.444403092,-0.232462571,-6.968498907
139,51.50929475,-0.161049095,45.82205926,4.48231923,-0.250645361,-6.996243956
139.5,51.50929472,-0.161048798,45.92033127,4.479663739,-0.229993435,-7.094515973
140,51.50929503,-0.161048841,45.94597339,4.51328919,-0.233007225,-7.120158105
140.5,51.50929522,-0.161048964,45.93625432,4.535071154,-0.241534856,-7.11043906
141,51.50929512,-0.16104894,45.95991744,4.523191928,-0.239859923,-7.134102165
141.5,51.50929529,-0.161049027,46.0167962,4.542294893,-0.245910236,-7.190980938
142,51.50929582,-0.161049008,46.02700111,4.601225345,-0.244615851,-7.201185894
142.5,51.50929602,-0.161049822,46.01149771,4.623841505,-0.30107724,-7.185682516
143,51.50929593,-0.16104965,46.02838382,4.613688039,-0.289151956,-7.202568614
143.5,51.50929617,-0.161049287,46.06551672,4.640034486,-0.26395206,-7.239701536
144,51.50929638,-0.161049834,46.00542332,4.664359604,-0.301969639,-7.179608156
144.5,51.50929666,-0.161049902,46.0980849,4.694803496,-0.306656043,-7.272269757
145,51.50929709,-0.161049769,46.14338741,4.742311825,-0.297415161,-7.317572304
145.5,51.50929692,-0.161049618,46.18912557,4.723408669,-0.28694358,-7.363310449
146,51.50929727,-0.161049411,46.24743527,4.763366621,-0.272598335,-7.421620175
146.5,51.50929742,-0.161049912,46.23928246,4.779992277,-0.307352593,-7.413467381
147,51.50929744,-0.161049407,46.25820543,4.781206942,-0.272316511,-7.432390351
147.5,51.50929781,-0.161050194,46.29058681,4.82240681,-0.326931627,-7.46477176
148,51.50929822,-0.161049711,46.32490548,4.868367539,-0.293416985,-7.499090469
148.5,51.50929792,-0.161049847,46.31378974,4.834783556,-0.302835825,-7.487974704
149,51.50929832,-0.161049579,46.3818012,4.879914325,-0.284229566,-7.555986192
149.5,51.50929835,-0.161050007,46.39582533,4.882984299,-0.313972332,-7.570010329
150,51.5092986,-0.161049932,46.38288661,4.910659503,-0.308760333,-7.557071638
150.5,51.50930102,-0.161050161,46.37324312,5.180226459,-0.324644729,-7.547428361
151,51.50930356,-0.161050229,46.44942708,5.462624896,-0.329340231,-7.623612551
151.5,51.50930613,-0.161050818,46.43270753,5.748787838,-0.370258609,-7.606893259
152,51.50930852,-0.161051169,46.46191174,6.014502546,-0.394657344,-7.636097722
152.5,51.50930891,-0.161050024,46.49037056,6.057564662,-0.315136773,-7.664556566
153,51.50930933,-0.161048549,46.55548152,6.104865052,-0.21274239,-7.729667574
153.5,51.50930987,-0.161048541,46.58487217,6.164758992,-0.212153956,-7.759058274
154,51.50931042,-0.161047695,46.57717922,6.22641208,-0.153434334,-7.751365384
154.5,51.50931117,-0.161047505,46.59555574,6.309843167,-0.14027177,-7.769741992
155,51.50931189,-0.16104766,46.60367361,6.389373828,-0.150985807,-7.777859942
155.5,51.5093126,-0.161047342,46.64687241,6.467935177,-0.128907451,-7.821058823
156,51.50931345,-0.161047932,46.68759067,6.563078994,-0.169881932,-7.861777185
156.5,51.50931402,-0.161048609,46.67384887,6.62597237,-0.216862973,-7.848035449
157,51.50931471,-0.161049375,46.7219479,6.703188518,-0.27006145,-7.89613456
157.5,51.50931484,-0.161050298,46.74123207,6.717430886,-0.334186106,-7.915418744
158,51.50931538,-0.161051201,46.76437523,6.777747552,-0.396859207,-7.938561967
158.5,51.50931783,-0.161051617,46.85226006,7.050295003,-0.425731454,-8.026447102
159,51.50932022,-0.161051899,46.79015326,7.316211565,-0.445290244,-7.964340602
159.5,51.50932287,-0.161051953,46.83283684,7.611130643,-0.449038456,-8.007024532
160,51.5093251,-0.16105187,46.85141091,7.859560078,-0.44326677,-8.025598895
160.5,51.50932525,-0.161051712,46.87545539,7.87561351,-0.432337873,-8.049643398
161,51.50932559,-0.16105211,46.92020273,7.913562003,-0.459938858,-8.094390792
161.5,51.50932577,-0.161051757,46.9850332,7.933961352,-0.435483395,-8.159221279
162,51.509326,-0.161051641,47.01625638,7.959506729,-0.427392823,-8.190444492
162.5,51.50932602,-0.161051667,46.97279868,7.96123202,-0.42917497,-8.146986794
163,51.50932614,-0.161051716,47.0094307,7.974918318,-0.432592687,-8.183618828
163.5,51.50932655,-0.161051858,47.03037678,8.020818001,-0.442438414,-8.204564967
164,51.50932678,-0.16105235,47.03862155,8.045755568,-0.476587753,-8.212809777
164.5,51.50932678,-0.161051879,47.02320329,8.045730676,-0.443944989,-8.197391522
165,51.50932726,-0.161052446,47.0579749,8.100022044,-0.483269885,-8.23216319
165.5,51.50932735,-0.161052312,47.08446178,8.109551394,-0.473968547,-8.258650085
166,51.50932752,-0.161052372,47.11048625,8.12814266,-0.478124792,-8.284674583
166.5,51.50932773,-0.161052277,47.1291271,8.152159419,-0.471550908,-8.303315465
167,51.50932802,-0.161052097,47.239349,8.184190088,-0.459056486,-8.413537405
167.5,51.50932816,-0.161052466,47.26704767,8.200175319,-0.484660574,-8.441236098
168,51.50932817,-0.161052157,47.2477997,8.200675433,-0.463249927,-8.42198813
168.5,51.50932828,-0.161052564,47.2813821,8.213288933,-0.491461056,-8.455570539
